operator_id,palette_type,role,rank,hex,lab_l,lab_a,lab_b,weight,notes
op-034,core,light,5,#FAE8E2,93.3461,4.9564,5.1182,0.091706,
op-034,core,neutral,6,#FAE8E2,93.3461,4.9564,5.1182,0.091706,
op-034,core,support_7,7,#C04517,46.4046,47.6431,50.3794,0.042313,
op-034,core,support_8,8,#B35E4D,49.6884,32.8768,25.5392,0.074005,
op-034,categorical_anchor,theme,1,#E15F25,56.3669,48.1475,55.4408,0.059339,
op-035,core,theme,1,#5D4A37,33.0164,4.9973,14.2945,0.121795,
op-035,core,accent_1,2,#B06D57,52.7893,24.0534,23.2356,0.020385,
op-035,core,accent_2,3,#7B7165,48.2686,1.6145,8.2026,0.094103,
op-035,core,dark,4,#241B12,10.6170,2.6263,7.8758,0.036282,
op-035,core,light,5,#F9EFE1,94.8220,0.9264,7.8635,0.103462,
op-035,core,neutral,6,#9C958C,61.9236,1.1011,5.5181,0.101282,
op-035,core,support_7,7,#8D8478,55.6712,1.3471,7.6046,0.092436,
op-035,core,support_8,8,#695D4F,40.1340,2.3123,9.7443,0.096795,
op-035,categorical_anchor,theme,1,#5D4A37,33.0164,4.9973,14.2945,0.121795,
op-036,core,theme,1,#BEBB91,75.0739,-5.3392,21.4686,0.091817,
op-036,core,accent_1,2,#9C9586,61.9692,-0.5741,9.2204,0.083673,
op-036,core,accent_2,3,#D7D0BE,83.6998,-0.7211,10.2224,0.083673,
op-036,core,dark,4,#1F1A1A,9.9808,2.3566,1.3981,0.040457,
op-036,core,light,5,#F3E7DF,92.2423,2.8263,5.1229,0.092079,
op-036,core,neutral,6,#1F1A1A,9.9808,2.3566,1.3981,0.040457,
op-036,core,support_7,7,#AEA98F,68.9955,-2.5963,13.9856,0.112439,
op-036,core,support_8,8,#888377,54.8133,-0.2651,7.1418,0.089190,
op-036,categorical_anchor,theme,1,#BEBB91,75.0739,-5.3392,21.4686,0.091817,
op-037,core,theme,1,#D47052,58.2249,36.6338,34.2021,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-037,core,accent_1,2,#3D2734,18.7623,12.7793,-4.2290,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-037,core,accent_2,3,#755C75,42.3397,14.9237,-10.2360,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-037,core,dark,4,#3D2734,18.7623,12.7793,-4.2290,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-037,core,light,5,#FAE1A6,90.2894,0.2380,32.0426,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-037,core,neutral,6,#B5ABB9,71.1818,6.1829,-5.8681,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-037,core,support_7,7,#95454C,39.8642,34.2912,12.0012,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-037,core,support_8,8,#F2C8BC,83.8715,13.0638,11.5800,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-037,categorical_anchor,theme,1,#D47052,58.2249,36.6338,34.2021,1.000000,curated_colorlist categorical anchor
op-038,core,theme,1,#DBB98B,77.0878,5.7563,27.6892,0.115782,
op-038,core,accent_1,2,#5E4433,31.3261,8.5798,14.7275,0.094762,
op-038,core,accent_2,3,#735947,39.9331,8.1357,14.6584,0.106478,
op-038,core,dark,4,#1D1512,7.4840,3.5621,2.9338,0.068746,
op-038,core,light,5,#F8EAD8,93.3100,1.9136,10.3906,0.088387,
op-038,core,neutral,6,#372E2C,19.7844,3.5177,2.6466,0.090283,
op-038,core,support_7,7,#C4A279,68.7155,6.8379,26.1240,0.082702,
op-038,core,support_8,8,#AC8965,59.6399,8.2727,24.6538,0.063577,
op-038,categorical_anchor,theme,1,#DBB98B,77.0878,5.7563,27.6892,0.115782,
op-039,core,theme,1,#85543B,40.6042,17.9601,22.7623,0.102699,
op-039,core,accent_1,2,#E8C6AE,82.2173,8.1218,16.6471,0.102278,
op-039,core,accent_2,3,#76804D,51.7599,-12.8035,26.6032,0.085829,
op-039,core,dark,4,#22150B,8.1547,4.9794,7.6093,0.043652,
op-039,core,light,5,#F6DDC8,89.7336,5.1855,13.4151,0.128427,
op-039,core,neutral,6,#22150B,8.1547,4.9794,7.6093,0.043652,
op-039,core,support_7,7,#A26948,49.7521,19.6953,27.5344,0.069591,
op-039,core,support_8,8,#5A6639,41.1052,-12.6654,23.9814,0.090679,
op-039,categorical_anchor,theme,1,#85543B,40.6042,17.9601,22.7623,0.102699,
op-040,core,theme,1,#716B5C,45.3107,-0.1725,9.4237,0.125593,
op-040,core,accent_1,2,#979283,60.6506,-0.9801,8.9870,0.016353,
op-040,core,accent_2,3,#787162,47.8744,0.2451,9.2184,0.116599,
op-040,core,dark,4,#0F0E0B,3.8601,-0.1387,1.3394,0.122813,
op-040,core,light,5,#979283,60.6506,-0.9801,8.9870,0.016353,
op-040,core,neutral,6,#0F0E0B,3.8601,-0.1387,1.3394,0.122813,
op-040,core,support_7,7,#322D25,18.7750,0.3451,6.1584,0.113655,
op-040,core,support_8,8,#5A564C,36.6251,-0.1893,6.1201,0.094849,
op-040,categorical_anchor,theme,1,#716B5C,45.3107,-0.1725,9.4237,0.125593,
op-041,core,theme,1,#6B7896,50.4054,2.4005,-17.7920,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-041,core,accent_1,2,#B0B6C9,74.1274,1.7158,-10.3073,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-041,core,accent_2,3,#383948,24.4330,3.3745,-9.3348,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-041,core,dark,4,#383948,24.4330,3.3745,-9.3348,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-041,core,light,5,#F8E4DD,91.9824,5.6679,5.8759,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-041,core,neutral,6,#8D8D98,58.9552,2.2219,-5.8227,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-041,core,support_7,7,#7D6567,45.1471,9.9539,2.5080,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-041,core,support_8,8,#BDA9AA,70.9383,7.3972,2.1277,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-041,categorical_anchor,theme,1,#6B7896,50.4054,2.4005,-17.7920,1.000000,curated_colorlist categorical anchor
op-042,core,theme,1,#274C63,30.6418,-5.6470,-17.4498,1.000000,curated_colorlist; abyssal blue
op-042,core,accent_1,2,#A73245,39.4604,48.8888,16.3390,1.000000,curated_colorlist; blood red accent
op-042,core,accent_2,3,#6F7F8D,52.3765,-2.6226,-9.5174,1.000000,curated_colorlist; steel gray blue
op-042,core,dark,4,#101820,7.8376,-0.9727,-6.7545,1.000000,curated_colorlist; deep navy black
op-042,core,light,5,#D8DDE0,87.8208,-1.1302,-2.0554,1.000000,curated_colorlist; cold white
op-042,core,neutral,6,#595D63,39.3323,-0.2307,-3.9700,1.000000,curated_colorlist; armor gray
op-042,core,support_7,7,#183148,19.4679,-1.3741,-17.1820,1.000000,curated_colorlist; dark sea blue
op-042,core,support_8,8,#87344A,34.1959,37.6127,4.9808,1.000000,curated_colorlist; muted crimson
op-042,categorical_anchor,theme,1,#274C63,30.6418,-5.6470,-17.4498,1.000000,curated_colorlist categorical anchor
op-043,core,theme,1,#A37977,54.8600,16.0852,7.5102,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-043,core,accent_1,2,#A37977,54.8600,16.0852,7.5102,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-043,core,accent_2,3,#1A1615,7.6563,1.7465,1.3538,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-043,core,dark,4,#1A1615,7.6563,1.7465,1.3538,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-043,core,light,5,#EEDED7,89.5460,4.3006,5.3958,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-043,core,neutral,6,#1A1615,7.6563,1.7465,1.3538,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-043,core,support_7,7,#491519,15.6096,25.0609,10.7203,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-043,core,support_8,8,#514B48,32.3682,1.8851,2.6823,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-043,categorical_anchor,theme,1,#A37977,54.8600,16.0852,7.5102,1.000000,curated_colorlist categorical anchor
op-044,core,theme,1,#964646,40.1248,33.8825,15.9216,0.070670,
op-044,core,accent_1,2,#F2D5C0,86.9796,6.8360,14.0169,0.073111,
op-044,core,accent_2,3,#D8B3A1,75.7383,10.3834,14.2702,0.109850,
op-044,core,dark,4,#220F0E,6.4796,9.3564,3.9470,0.087026,
op-044,core,light,5,#F2D5C0,86.9796,6.8360,14.0169,0.073111,
op-044,core,neutral,6,#220F0E,6.4796,9.3564,3.9470,0.087026,
op-044,core,support_7,7,#773130,30.3224,30.4156,15.7555,0.080801,
op-044,core,support_8,8,#B5615F,50.9323,33.7786,16.4073,0.047480,
op-044,categorical_anchor,theme,1,#964646,40.1248,33.8825,15.9216,0.070670,
op-045,core,theme,1,#B88F8A,63.0707,14.7308,8.6137,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-045,core,accent_1,2,#542F2C,23.9998,16.5143,9.2118,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-045,core,accent_2,3,#D6B96D,76.1308,0.6206,42.1750,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-045,core,dark,4,#2E221B,14.4238,4.4809,6.9196,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-045,core,light,5,#F2D4CF,87.2273,9.6281,6.3070,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-045,core,neutral,6,#676260,41.9436,1.5784,1.8420,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-045,core,support_7,7,#976E26,49.3412,9.1094,44.5556,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-045,core,support_8,8,#644626,32.3253,8.9454,24.1579,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-045,categorical_anchor,theme,1,#B88F8A,63.0707,14.7308,8.6137,1.000000,curated_colorlist categorical anchor
op-046,core,theme,1,#AA9284,62.3267,6.3547,10.9333,0.120704,
op-046,core,accent_1,2,#A93D48,41.5414,44.9705,17.0735,0.019111,
op-046,core,accent_2,3,#6D3336,29.3023,26.0029,10.2548,0.022967,
op-046,core,dark,4,#231517,8.7202,7.4797,1.4272,0.053143,
op-046,core,light,5,#F5D6C5,87.6418,8.1075,12.2236,0.087343,
op-046,core,neutral,6,#635659,37.8753,5.8164,0.4722,0.123219,
op-046,core,support_7,7,#937F75,54.8609,5.6830,8.4228,0.109137,
op-046,core,support_8,8,#7C6B65,46.6584,5.9262,5.6714,0.116848,
op-046,categorical_anchor,theme,1,#AA9284,62.3267,6.3547,10.9333,0.120704,
op-047,core,theme,1,#BD9F8A,67.5887,7.9351,15.0548,0.097602,
op-047,core,accent_1,2,#8F705D,49.6160,9.4214,15.0653,0.054106,
op-047,core,accent_2,3,#A98873,59.2803,9.2738,15.8688,0.069595,
op-047,core,dark,4,#121011,4.9481,0.9652,0.0198,0.163590,
op-047,core,light,5,#E1DDDE,88.5432,1.1898,0.1321,0.017823,
op-047,core,neutral,6,#121011,4.9481,0.9652,0.0198,0.163590,
op-047,core,support_7,7,#211E1D,11.4103,1.6610,0.8815,0.178230,
op-047,core,support_8,8,#635751,37.8593,3.7751,5.3387,0.081689,
op-047,categorical_anchor,theme,1,#BD9F8A,67.5887,7.9351,15.0548,0.097602,
op-048,core,theme,1,#B9393C,43.6099,51.3930,27.8722,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-048,core,accent_1,2,#E4ACA6,75.2986,19.6428,11.0705,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-048,core,accent_2,3,#A66C66,51.6025,22.3743,12.9166,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-048,core,dark,4,#3C2020,15.9943,13.5323,5.8497,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-048,core,light,5,#F9E3CF,91.4981,4.3598,12.4958,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-048,core,neutral,6,#F9E3CF,91.4981,4.3598,12.4958,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-048,core,support_7,7,#601B1C,21.4140,31.2559,16.9889,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-048,core,support_8,8,#E56D79,60.7642,47.6338,15.8749,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-048,categorical_anchor,theme,1,#B9393C,43.6099,51.3930,27.8722,1.000000,curated_colorlist categorical anchor
op-049,core,theme,1,#BD954D,64.0406,6.6850,43.1384,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-049,core,accent_1,2,#452A1A,20.0279,10.5590,15.5693,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-049,core,accent_2,3,#732311,26.4148,34.2109,30.3639,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-049,core,dark,4,#1C1F21,11.5293,-0.8500,-1.8377,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-049,core,light,5,#F5DFCD,90.1359,4.6847,11.5572,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-049,core,neutral,6,#1C1F21,11.5293,-0.8500,-1.8377,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-049,core,support_7,7,#75655F,44.1121,5.3021,5.7438,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-049,core,support_8,8,#EACF98,84.1670,1.6749,30.8283,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-049,categorical_anchor,theme,1,#BD954D,64.0406,6.6850,43.1384,1.000000,curated_colorlist categorical anchor
op-050,core,theme,1,#A5A099,66.0087,0.5341,4.2626,0.124794,
op-050,core,accent_1,2,#A5A099,66.0087,0.5341,4.2626,0.124794,
op-050,core,accent_2,3,#1A1311,6.5487,2.9106,2.0506,0.060302,
op-050,core,dark,4,#1A1311,6.5487,2.9106,2.0506,0.060302,
op-050,core,light,5,#F1EEE9,94.2312,0.2273,2.7374,0.048780,
op-050,core,neutral,6,#F1EEE9,94.2312,0.2273,2.7374,0.048780,
op-050,core,support_7,7,#938D86,59.0377,0.6718,4.4913,0.099805,
op-050,core,support_8,8,#7E7871,50.8368,1.0685,4.6938,0.074218,
op-050,categorical_anchor,theme,1,#A5A099,66.0087,0.5341,4.2626,0.124794,
op-051,core,theme,1,#ECE0D4,89.7712,2.3604,7.3205,0.114837,
op-051,core,accent_1,2,#ECE0D4,89.7712,2.3604,7.3205,0.114837,
op-051,core,accent_2,3,#151714,7.4663,-1.9284,1.9653,0.053780,
op-051,core,dark,4,#151714,7.4663,-1.9284,1.9653,0.053780,
op-051,core,light,5,#F7F1E8,95.4091,0.2769,4.8494,0.094590,
op-051,core,neutral,6,#2B2C28,17.8086,-1.2429,2.2986,0.052673,
op-051,core,support_7,7,#969188,60.4367,-0.0885,5.3154,0.095539,
op-051,core,support_8,8,#A7A49C,67.3977,-0.3782,4.2677,0.103606,
op-051,categorical_anchor,theme,1,#ECE0D4,89.7712,2.3604,7.3205,0.114837,
op-052,core,theme,1,#C23644,44.9817,55.8466,25.1123,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-052,core,accent_1,2,#73272F,27.5789,34.0732,12.9399,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-052,core,accent_2,3,#171515,6.9792,0.9211,0.3245,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-052,core,dark,4,#171515,6.9792,0.9211,0.3245,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-052,core,light,5,#F6EADD,93.3026,1.8933,7.7560,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-052,core,neutral,6,#171515,6.9792,0.9211,0.3245,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-052,core,support_7,7,#877F7E,53.8528,2.8351,1.6277,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-052,core,support_8,8,#C2B5AF,74.5801,3.5749,4.7128,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-052,categorical_anchor,theme,1,#C23644,44.9817,55.8466,25.1123,1.000000,curated_colorlist categorical anchor
op-053,core,theme,1,#D3A28A,70.4443,15.0597,19.0751,0.079875,
op-053,core,accent_1,2,#A67260,53.0497,18.2001,18.1920,0.025132,
op-053,core,accent_2,3,#140F0E,4.7298,1.6947,1.2805,0.142607,
op-053,core,dark,4,#140F0E,4.7298,1.6947,1.2805,0.142607,
op-053,core,light,5,#DFD3D1,85.3953,3.9478,2.5962,0.011105,
op-053,core,neutral,6,#140F0E,4.7298,1.6947,1.2805,0.142607,
op-053,core,support_7,7,#261E1C,11.9772,3.4925,2.4909,0.151568,
op-053,core,support_8,8,#342C2A,18.7953,3.5535,2.5793,0.138321,
op-053,categorical_anchor,theme,1,#D3A28A,70.4443,15.0597,19.0751,0.079875,
op-054,core,theme,1,#B6A68D,68.7547,1.8298,15.0624,0.162578,
op-054,core,accent_1,2,#D7C959,80.0839,-8.7958,56.5787,0.028827,
op-054,core,accent_2,3,#4B382C,25.3703,6.6681,10.8186,0.051746,
op-054,core,dark,4,#241616,9.0942,6.6880,2.9748,0.028469,
op-054,core,light,5,#F3E9EE,93.2263,4.3241,-1.0128,0.112086,
op-054,core,neutral,6,#D7D1D5,84.3685,2.8248,-1.4926,0.104745,
op-054,core,support_7,7,#B3A13E,66.1340,-5.2308,52.4224,0.032587,
op-054,core,support_8,8,#C9BAAC,76.3170,2.7788,9.0500,0.156670,
op-054,categorical_anchor,theme,1,#B6A68D,68.7547,1.8298,15.0624,0.162578,
op-055,core,theme,1,#81867E,55.1748,-3.1567,3.5514,0.075933,
op-055,core,accent_1,2,#81867E,55.1748,-3.1567,3.5514,0.075933,
op-055,core,accent_2,3,#131512,6.6033,-1.8782,1.3885,0.077052,
op-055,core,dark,4,#131512,6.6033,-1.8782,1.3885,0.077052,
op-055,core,light,5,#EAEBE8,93.0199,-1.0558,1.6134,0.027052,
op-055,core,neutral,6,#202322,13.4204,-1.6514,0.4871,0.135075,
op-055,core,support_7,7,#70746D,48.3997,-3.2732,3.6444,0.077985,
op-055,core,support_8,8,#5E635C,41.2415,-3.0673,2.8983,0.092724,
op-055,categorical_anchor,theme,1,#81867E,55.1748,-3.1567,3.5514,0.075933,
op-056,core,theme,1,#938888,57.6451,4.1159,1.4865,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-056,core,accent_1,2,#938888,57.6451,4.1159,1.4865,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-056,core,accent_2,3,#241A1A,10.4722,4.9594,1.9027,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-056,core,dark,4,#241A1A,10.4722,4.9594,1.9027,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-056,core,light,5,#F8EAE8,93.7231,4.3894,2.6652,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-056,core,neutral,6,#827777,51.0035,4.2216,1.5295,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-056,core,support_7,7,#554A4A,32.5321,4.6094,1.6943,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-056,core,support_8,8,#C4B7B6,75.4393,4.4266,2.1645,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-056,categorical_anchor,theme,1,#938888,57.6451,4.1159,1.4865,1.000000,curated_colorlist categorical anchor
op-057,core,theme,1,#90393B,36.3153,37.0139,17.7155,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-057,core,accent_1,2,#738291,53.6579,-2.0516,-9.8972,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-057,core,accent_2,3,#472A26,20.5796,12.9459,8.2692,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-057,core,dark,4,#15191E,8.5540,-0.4030,-4.1167,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-057,core,light,5,#F4E1C9,90.4605,2.6955,14.0958,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-057,core,neutral,6,#CCCDCD,82.3291,-0.3425,-0.1205,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-057,core,support_7,7,#AC9E92,65.9818,3.0497,8.1154,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-057,core,support_8,8,#6D645A,42.9195,1.7167,6.9627,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-057,categorical_anchor,theme,1,#90393B,36.3153,37.0139,17.7155,1.000000,curated_colorlist categorical anchor
op-058,core,theme,1,#8C8482,55.7533,2.3911,2.2559,0.052938,
op-058,core,accent_1,2,#8C8482,55.7533,2.3911,2.2559,0.052938,
op-058,core,accent_2,3,#13110F,5.1536,0.2820,1.1431,0.082024,
op-058,core,dark,4,#13110F,5.1536,0.2820,1.1431,0.082024,
op-058,core,light,5,#F5E9E8,93.1891,3.8856,1.8253,0.043630,
op-058,core,neutral,6,#3F3D3C,25.9160,0.4195,1.0386,0.155129,
op-058,core,support_7,7,#A7A09B,66.3351,1.3242,3.5610,0.039364,
op-058,core,support_8,8,#C5BCB7,76.7218,2.2583,3.5286,0.037619,
op-058,categorical_anchor,theme,1,#8C8482,55.7533,2.3911,2.2559,0.052938,
op-059,core,theme,1,#E3CDBC,83.7706,4.9498,11.2535,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-059,core,accent_1,2,#732A33,28.2232,32.9474,11.1563,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-059,core,accent_2,3,#242220,13.3721,0.4700,1.6811,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-059,core,dark,4,#242220,13.3721,0.4700,1.6811,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-059,core,light,5,#DCD8D0,86.4455,-0.0346,4.4202,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-059,core,neutral,6,#535355,35.3635,0.4334,-1.1664,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-059,core,support_7,7,#7E726A,48.8978,3.2069,6.1212,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-059,core,support_8,8,#B5A399,68.2550,4.8599,7.5747,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-059,categorical_anchor,theme,1,#E3CDBC,83.7706,4.9498,11.2535,1.000000,curated_colorlist categorical anchor
op-060,core,theme,1,#59150F,18.9027,30.7654,21.9220,0.006894,
op-060,core,accent_1,2,#D3C1B8,79.1604,4.9734,6.4367,0.057272,
op-060,core,accent_2,3,#C0AAA2,71.2407,6.4794,6.8577,0.097574,
op-060,core,dark,4,#191317,6.7175,3.9833,-1.6385,0.050776,
op-060,core,light,5,#FAEEE0,94.7420,1.4028,8.3053,0.114013,
op-060,core,neutral,6,#191317,6.7175,3.9833,-1.6385,0.050776,
op-060,core,support_7,7,#362E34,20.1139,4.6808,-2.3181,0.205886,
op-060,core,support_8,8,#AA9792,63.9473,6.0053,5.1891,0.097574,
op-060,categorical_anchor,theme,1,#59150F,18.9027,30.7654,21.9220,0.006894,
op-061,core,theme,1,#5C2E36,25.2483,21.9177,4.4210,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-061,core,accent_1,2,#B28C80,61.4649,12.6075,11.9141,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-061,core,accent_2,3,#4A4759,31.0753,5.4684,-10.1905,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-061,core,dark,4,#271E21,12.4143,5.0100,-0.3943,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-061,core,light,5,#EFE1D2,90.2550,2.2978,9.0458,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-061,core,neutral,6,#271E21,12.4143,5.0100,-0.3943,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-061,core,support_7,7,#8F3D50,37.4044,36.6379,5.8992,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-061,core,support_8,8,#63504D,35.8417,7.3896,4.7517,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-061,categorical_anchor,theme,1,#5C2E36,25.2483,21.9177,4.4210,1.000000,curated_colorlist categorical anchor
op-062,core,theme,1,#F3BC93,80.2877,14.2885,28.5478,0.140012,
op-062,core,accent_1,2,#4C393B,26.2382,8.7589,2.2744,0.085283,
op-062,core,accent_2,3,#6F5A57,40.2035,8.4562,4.6968,0.077548,
op-062,core,dark,4,#291311,8.6942,11.4667,5.8235,0.028621,
op-062,core,light,5,#FDF4E7,96.6367,0.9715,7.2080,0.075227,
op-062,core,neutral,6,#FDF4E7,96.6367,0.9715,7.2080,0.075227,
op-062,core,support_7,7,#FBD4AB,87.2859,7.9431,25.2895,0.133243,
op-062,core,support_8,8,#B1795E,55.9884,18.2652,23.9657,0.073874,
op-062,categorical_anchor,theme,1,#F3BC93,80.2877,14.2885,28.5478,0.140012,
op-063,core,theme,1,#3C4235,27.0526,-5.3659,7.0579,0.118673,
op-063,core,accent_1,2,#3C4235,27.0526,-5.3659,7.0579,0.118673,
op-063,core,accent_2,3,#0F130E,5.3179,-2.4517,2.1222,0.105253,
